БЕТАБ-150ДС/500ШП反跑道炸弹,9
250-3低阻航空杀伤爆破炸弹,9
 MK34/41航空反潜鱼雷,9
GLS210防登陆水雷,9
Mk-46鱼雷,9
98式闪光手榴弹,9
BLU-82 滚球（daisy Cutter)高爆炸弹,9
G-RX-4航空反潜鱼雷,9
高脚柜炸弹,9
说客(Persuader)70mm 航空火箭弹,9
法伊斯特尔瞬时型CS手榴弹,9
541式进攻手榴弹,9
TP45反潜鱼雷,9
MPR-500炸弹,9
美国巡航导弹热核战斗部,9
TP45线导鱼雷,9
C-25ОФМ 航空火箭弹,9
哈德斯(HADES)子母炸弹,9
17/4C“巨型猎枪”地雷,9
TN75/76潜地导弹热核弹头,9
AN M18式彩色发烟手榴弹,9
回天鱼雷,9
M18A1阔刀地雷,9
M72防步兵布雷,9
Mk65航弹水雷,9
FT-3/飞腾-3型250公斤精确制导炸弹,9
矩阵系列非触发锚雷,9
72式塑料壳反坦克地雷,9
BL-755型集束炸弹,9
炸弹之母/大型空爆炸弹,9
核电磁脉冲弹,9
RGD-5手榴弹,9
GLD220反车底雷,9
3式反战车手榴弹,9
W70-3中子战斗部,9
锚-1型水雷,9
滚筒炸弹/跳跃炸弹,9
BLU-80/B 巨眼(Bigeye)毒气炸弹,9
B57核炸弹,9
阿什（ASH）减速炸弹,9
W30多用途核战斗部,9
“快速打击”MK62/63/64/65水雷,9
MU-90反潜鱼雷,9
4式陶制手榴弹,9
PO-1手榴弹,9
ФAБ-250/500ШЛ减速炸弹,9
巴特120 反坦克炸弹,9
南瓜炸弹,9
66型防登陆水雷,9
RGD-33手榴弹,9
CM6式子母榴弹,9
特-1火箭上浮水雷,9
九九式混合燃料纵火瓶,9
Mk24线导鱼雷,9
塞伊（SEL）MK82/83/84低阻爆破炸弹,9
82式手榴弹系列,9
500/1000磅（227/454kg）MK系列（LDGPB）低阻爆破炸弹,9
M3式手榴弹,9
PRB NR446式进攻型手榴弹,9
法马伊（MS-L/C）沉底水雷,9
B43核炸弹,9
TN60/61潜地导弹热核弹头,9
快速打击（Quickstrike）MK62/63/64/65水雷,9
加图尔(Gator)CBU-78/89子母雷,9
SST-4线导鱼雷,9
КАБ-1500Л激光制导炸弹,9
“红须”核炸弹,9
“天戈”系列激光制导炸弹,9
布耳普斯(BRP.S)减速炸弹,9
73型小型钢珠手榴弹,9
波兰1931式手榴弹,9
MR41型潜地导弹核弹头,9
ХАБ-250毒气炸弹,9
FSA－ATM反车底雷,9
F-1手榴弹,9
Sigee1400型沉底雷,9
BOLT-117激光制导炸弹,9
Mk57战术核炸弹,9
CBU-59/B子母炸弹,9
MMI80型非触发锚雷,9
WE177热核炸弹,9
Mk 14型鱼雷,9
雷霆-2激光制导炸弹(LT-2),9
GLD260反坦克雷,9
MK81/82/83/84（LDGPB)低阻爆破炸弹,9
NR423式手榴弹,9
M43型长柄手榴弹,9
MAS/22防登陆水雷,9
沉-4型水雷,9
巴普100 反跑道炸弹,9
C3B反潜制导炸弹,9
DM24反履带雷,9
锚-2型水雷,9
OTO手榴弹,9
核爆激励X射线激光器,9
“伊格德姆”-500沉底水雷,9
КАБ-500Л激光制导炸弹,9
六六式/GLD150防步兵定向雷,9
HG84式杀伤手榴弹,9
C-24Б 航空火箭弹,9
Mk52沉底雷,9
“阿波尔”-2Э航空反潜鱼雷,9
鱼-6型鱼雷,9
Mk 4原子弹,9
赫夫尔(HVR)航空火箭弹,9
塔尔1/2(TAL1/2)子母炸弹,9
GBU-39小直径炸弹,9
伊拉克Sigee1400型沉底雷,9
“黄太阳”热核炸弹,9
MCF-100锚雷,9
“卡普托”MK60锚泊水雷,9
GL-301式和GL-302式催泪手榴弹,9
91式手榴弹,9
KAB-500型精确制导炸弹,9
“米拉斯”舰潜导弹,9
江河水面漂雷,9
LAFFITE手榴弹,9
PARM－1反侧甲雷,9
MCC-23沉底雷,9
多标枪（Multi-Dart）68/100航空火箭弹,9
金字塔（Pyramid）电视制导炸弹,9
MCT15型非触发沉底雷,9
MK50/52/55/56/57沉底水雷,9
布尔法330(BRFA)反跑道炸弹,9
法马伊MK81/82/83/84 低阻爆破炸弹,9
MK7/12/13/21/24/25/32航空鱼雷,9
